"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pf","pk"
"PBANKA_0209400",-0.0485158455768206,0.678842722645199,-0.00815863948895734,0.846851767183922,0.224274936479498,1.3511218984311e-63,-0.117853158987665,1.06500003786097e-30,-0.134088805591995,1.10951118062107e-20,-0.0149376475521258,2.82295780533495e-08,-0.000423082035362626,0.542619256024615,0.000986044067299003,0.0226173006148231,0.780091719584246,1.32872786181999e-17,-0.829061836909576,1.63112813518699e-08,-0.042336485897599,1,0.587953291086251,0.750939738586643,-0.100833192433886,0.628121196099444,"PF3D7_0103700","PKNH_0209800"
"PBANKA_0210500",-0.0794872018783599,0.57429504017284,-0.0346179851509338,0.45133993876482,0.0267753148289726,5.7503400332556e-06,-0.00142798657349436,0.769315105594973,0.032537056637535,0.00324949682032877,0.17343403131537,6.62996079748108e-37,0.430040582972757,5.87461994239902e-11,-0.494453451715143,1.48492117070662e-20,-0.507732444373207,1.11056300599788e-17,-0.067564010305862,0.00611884764491605,0.739707239176313,0.8075414615236,0,1,-0.000253965782946739,1,"PF3D7_0726400","PKNH_0211000"
"PBANKA_0210900",-0.000387417508956932,0.974546090293418,-0.0103014383496988,0.49627168703262,0.427300889922857,3.03616532762755e-78,-0.346285437779576,8.78862049435306e-87,0.414462744887776,7.81620853619444e-36,0.0813258582626063,0.000117867069713481,-0.867428606266786,1.9390315749309e-21,-0.131001287829607,1.51826645679391e-14,0.000376759994351251,0.581950885604598,0.00802282560344741,0.144960099474783,0.116222772609026,0.8075414615236,-0.00283577084845282,1,0.025441954358968,0.527119618512338,"PF3D7_0726800","PKNH_0211400"
"PBANKA_0212100",0.633119390323539,4.49755630121484e-05,0.378926726495061,0.048073871425769,-1.34187038748185,2.11366852038293e-117,0.000925622398597993,0.807959782894646,0,1,0.000364594943191942,0.189553387763762,-0.000582777952198765,0.754676972746952,-0.000538098754737219,0.768720947581994,-0.00305866731056431,0.217834677910623,0.00855853326272455,0.0150850744336719,-0.0651045086769184,0.8075414615236,0.0390485874074909,0.766977320248632,-0.025029604650997,0.931559579969771,"PF3D7_0728000","PKNH_0212600"
"PBANKA_0212800",-0.0044347400242324,0.728511399972537,2.00904138744848e-06,0.850080329543057,-0.000115701785051324,1.75683143341166e-13,8.04260041463769e-06,0.121978506367477,0.00143168655397822,0.073230510353243,0.0190049379853553,0.000280694099878753,0.993946831049951,1.36150984251679e-40,-0.872990894418242,6.08465601111151e-39,-0.0631927748424302,0.0696563893199809,0,1,0.184014881779728,0.8075414615236,0,1,-0.0304182928318811,0.594799891200214,"PF3D7_0728700","PKNH_0213300"
"PBANKA_0214300",-0.0535520448498223,0.0630732407111002,0.00136789004441191,0.903279482553823,0.359540031277527,1.33460085117734e-33,-0.0392455071101053,0.0115808489811745,0.135002993989382,0.000398003059201043,-0.0547558296319815,2.88753184664938e-06,0.846878827747578,1.57344326431103e-19,-0.458149684194913,1.72916203900006e-31,0.195716152226366,1.19547049470883e-08,-0.49254829908184,0.00144492568394015,0.0667187083743555,0.901157097051943,0.193516656259919,0.607630064273872,0.0676088958258276,0.594799891200214,"PF3D7_0730200","PKNH_0215100"
"PBANKA_0214800",0.583260981014546,9.37518571270005e-06,-0.344495258236929,0.126883135863759,-0.199595287715522,6.9151658256505e-27,0.0447166609078832,1.51721784068819e-18,-0.0802826782242306,2.342462551742e-33,-0.00690786745801564,0.00113497134114658,0.00830516810121507,0.126529865772259,0.00652129851302545,0.508156055158472,0.00150158618455736,0.70087553446679,-3.72985931347837e-05,0.182530476174062,0.0803265132408535,0.8075414615236,0.048803246697524,0.607630064273872,0.13009630701008,0.666415543033648,NA,NA
"PBANKA_0216781",-0.00328409313309666,0.479332499478361,-0.000879060429053735,0.526087809597468,0.000534575003167806,0.411902415989095,0.0233497512178494,1.17987888715777e-34,0.218939650097441,1.75467431881667e-34,-0.0140059498932058,0.67131467584129,-0.0771921415539437,0.176940169074303,-0.0385421876298675,0.00234418904739652,-0.0138628245671524,0.0449518945001894,2.83162449560915e-05,0.551052757631012,0.000596792014439192,0.858434605883271,0.00111032628102737,0.607630064273872,0.00142604724360417,0.0125927843539655,NA,NA
"PBANKA_0201800",-0.0403927722022903,0.678842722645199,0.0105373109690756,0.321496312829602,0.397288732561176,1.46262029651195e-40,-0.216176829215355,1.58066875617015e-11,-0.0603119363832654,0.135715549092678,-0.041119933636221,9.6791177399178e-08,-0.0604615905451293,1.34388568523087e-05,-0.0174882249621488,0.273834680045461,0.00934436335222282,0.507651353244178,0.00643692307290066,0.487969819011643,0.640143828123942,0.8075414615236,0.00038870869762321,0.607630064273872,-0.0311569264677906,0.558223580264375,"PF3D7_0112000","PKNH_0201600"
"PBANKA_0201900",-0.0312999995028935,0.55314241453756,-0.0694359810041685,0.434714835708308,0.0792655212399254,4.44367843749384e-06,0.148662423373572,1.14435389913447e-07,-0.0837265027110649,0.0987015839532423,-0.0175005259414188,0.0191513124410168,-0.0180610435482952,0.586262723305443,-0.004245176601946,0.646100928545764,0.428636813482184,1.67872097927462e-12,-0.754727195472981,2.50997269769663e-11,-0.00471448657614373,0.861448957325918,-0.00736541684626335,0.5827080533988,0.00405405959953993,0.594799891200214,"PF3D7_0111900","PKNH_0201700"
"PBANKA_0202300",-0.00112683635465596,0.966861862973096,-0.00676251046868372,0.920838121090388,0.260479683286518,1.01971966585284e-16,0.0568888512482153,0.014040960878575,-0.121161280189727,0.00133007864028672,-0.0922432054262632,8.31635289681867e-25,-0.12826339288739,4.33334771654527e-18,0.00113075943530155,0.768720947581994,-0.0010256259618928,0.893962013213368,0.002500416114368,0.030242539722507,-0.000864762387457605,0.884736067151138,0.0317166229139709,0.629055062915171,-0.0871423209072256,0.558223580264375,"PF3D7_0111500","PKNH_0202100"
"PBANKA_0202600",-0.0010119830296721,0.527493359957869,-0.00110921246164866,0.911381664699815,0.431121926392466,5.31436874593562e-35,-0.247764149167162,5.69004495493546e-17,0.126547507875394,0.00131282983066958,-0.0705615331861454,1.19877247154829e-13,-0.00227245978149695,0.802421643913752,-0.000527999706668227,0.919235585003505,0.00132142311454321,6.60476602544689e-09,0.0017203115995065,8.33162657449461e-06,-0.012897986462522,0.8075414615236,0.000498525188529753,1,0.0947349619402572,0.594799891200214,"PF3D7_0111200","PKNH_0202400"
"PBANKA_0203900",0.143206499012375,0.180733017313349,1.4963017544753,1.38517476081769e-18,-0.705991085981703,2.03954612066505e-81,6.01312295245848e-05,0.974091399171085,0.000111312592442922,0.295647212692764,0.000967335542411992,0.0848482411266719,0.19411220460361,3.50413339026876e-21,-0.0749478389865762,2.1345706177326e-17,0.130677075171025,7.37810926892469e-14,-0.218544864592439,7.06423190687084e-08,0.177338222863272,0.8075414615236,0.137187524810775,0.607630064273872,-0.0541232866390203,0.864609732786581,"PF3D7_0109700","PKNH_0204100"
"PBANKA_0204000",-0.00135463323861385,2.7829570154738e-06,-0.000675264706168015,0.00330659769568529,0.378898993713153,7.87818733758966e-25,-0.337272177816602,1.13569426138094e-38,0.459383510728905,2.78402419181282e-22,-0.250639698310322,5.18598571244064e-64,-0.00192337851689982,0.0981226554710633,1.57359780325991e-05,0.652341461096107,5.47783866870048e-05,0.000957007321055365,0.000232977923125867,0.0365880911699183,0.00666502577963096,0.8075414615236,0.00468485194351787,0.607630064273872,-0.0366978206845759,0.558223580264375,"PF3D7_0109600","PKNH_0204200"
"PBANKA_0204100",0.636376929606247,0.00258457797125944,-1.32051874260175,8.0290609769023e-10,-0.263139097831697,3.80820478023499e-08,-0.00180348582373936,0.636690197749921,0,1,0.00198747052397098,0.000505016628175223,-0.0105717427943595,0.321865148834108,-0.0964361330474084,3.28811227004357e-06,-0.00244787647916578,0.496914115206174,0.00240027249105557,7.38936914680784e-08,1.79055421345091,0.8075414615236,1.1970610576455,0.607630064273872,-0.0853856116704699,0.852828023504202,"PF3D7_0109500","PKNH_0204300"
"PBANKA_0204200",-0.057481530464518,0.337738970221474,0.0124469089980213,0.748463873826908,0.311934267089901,1.29663790681747e-45,0.078275933446176,0.00152940819655407,0.0589462378606644,0.403894123592038,-0.155136770859889,1.71131762747378e-13,-0.0439796109674225,0.185642804293858,-0.0263822791114434,0.000719771447729079,0.00650122571907403,0.487677218860187,0.541330974975911,2.18429570867552e-08,-1.60292214592395,0.824680081165824,-1.21434581417606,0.677071436619921,-0.153378361083713,0.611705324196488,"PF3D7_0109400","PKNH_0204400"
"PBANKA_0204900",-0.0015280319565808,0.678842722645199,0.0535779639599939,0.492793172443386,0.415752113908029,2.30112539401795e-47,-0.193001977836123,1.64138904512908e-14,-0.233645045189384,1.13626383241017e-18,0.0648776757549948,1.20466923726086e-13,0.130792308073988,0.00374226060405278,-0.0458789485215727,0.634476715619026,-0.617530705796837,4.91680689280548e-17,-0.0015549158824671,0.821633235263056,0.262708636483679,0.8075414615236,-0.288508961528917,0.607630064273872,0.00997090701211902,0.742521771590121,"PF3D7_0108600","PKNH_0205100"
"PBANKA_0205100",0.869877229629031,0.000110412266979399,-0.514277430985621,0.0521076450901523,-0.284931067197521,1.401396960949e-33,0.00620530907763102,5.33557603083793e-11,0.00626447232138261,0.297129574636724,-0.000554680938979648,0.563015342770953,0.0246422946093088,0.000215003253714174,-0.0111289126572007,7.091085526033e-06,-0.0017047060220249,0.171209029713741,-0.000532373233336858,0.370196381235325,-0.000711430004794655,0.8075414615236,0.00219797815213686,0.607630064273872,0.162763707151063,0.594799891200214,NA,NA
"PBANKA_0205400",-0.021908962485497,0.681577080571077,0.0351060916880595,0.476058696730232,0.615520163115868,1.79845024447173e-86,-0.256627772745643,2.57210290954848e-22,-0.305275923639154,3.06561336701391e-26,0.169491466830909,5.18935273534665e-36,-0.2249875406711,2.71728841918567e-13,0.0032497248073382,0.344383135673256,-0.00589104827398017,0.000130091966147677,0.162591577954461,9.75129245398998e-07,-0.0563387800846794,0.99405930268329,0.426376424205042,0.842523437803866,-0.252771372157766,0.558223580264375,"PF3D7_0108000","PKNH_0205600"
"PBANKA_0207100",-0.0298604811426539,0.728511399972537,0.000337377061490017,0.777367532274203,0.000993657394339174,0.0501663548457444,0.0017018938525847,4.44653340117541e-06,0.0441679885870474,2.52286704472906e-12,-0.0119409379121471,0.160080150300243,0.59793923438438,3.75637947186549e-15,-0.495670795516816,1.94222168170217e-16,-0.14037851629937,3.52879599700015e-06,-0.00163361481972403,0.696840314844829,0.242749022597764,0.8075414615236,0,1,-0.00375798636735746,0.919353680970383,"PF3D7_0106200","PKNH_0207300"
"PBANKA_0207900",-0.0417792402236946,0.678842722645199,1.22143845749312e-05,0.84495197545036,-8.85403262239186e-06,0.161201774800913,-0.000354732921382017,4.51872867311668e-105,0.00577489808801975,0.144905919907803,0.0245131453463588,0.00241486067744509,1.35104576840828,3.22225502216778e-44,-0.887332044118593,5.7376054763187e-33,-0.241260870281852,5.39690681069406e-05,0.000156723036001864,0.00330167697256939,0.470887752268934,0.8075414615236,-0.000840264252962076,0.607630064273872,-0.12480949211357,0.687072303135489,NA,NA
"PBANKA_0208000",-0.000641433720996814,0.843405585259468,-0.00152027717822197,0.706882049955992,0.000990297263700439,0.569947677149961,0.101112341162573,5.41066769302775e-50,0.859335485386376,7.0852017370797e-63,-0.33179552134113,5.06717224438568e-37,-0.0932759444396541,4.63053364966119e-05,-0.00684704418529625,0.0456159337797673,-0.000236198373448279,0.753659156906391,-0.000378633888145982,0.254100412749324,0.0137728946435763,0.8075414615236,0.00362360823105402,0.607630064273872,0.0245353196002419,0.7207410282057,"PF3D7_0105300","PKNH_0208400"
"PBANKA_0209300",-0.124118244098041,0.00292166110353499,-0.00176248507490187,0.899620437141494,0.0833999843821882,2.10699634548103e-41,0.0987799702719022,5.60492464523368e-52,0.431514434987985,1.53612018184836e-43,-0.263697257092519,8.34919123430499e-18,-0.0481053318396717,0.318796126359481,-0.0246492394574714,0.00290985401273472,0.00108146406108154,3.45375687781529e-07,0.00155663179661479,0.334388846866151,-0.0107967151559442,0.8075414615236,-0.0015501881013722,0.944403607361643,0.117272802850577,0.0698840791864992,"PF3D7_0103800","PKNH_0209700"
"PBANKA_0210100",-0.0792506539530377,0.00178044732884731,-0.00481706000096922,0.685648139969301,-0.00121082589744145,0.230232588461745,0.0267371854760072,6.319125168474e-36,0.455288293376154,2.79640745134855e-57,-0.156633293493335,7.63872153963088e-09,-0.0549715852335405,0.359182961640842,-0.0332538974534905,2.80572427136156e-05,0.0489285304219792,6.34051409335673e-05,-0.20310262948187,8.22142304985474e-07,0.00155966770511239,0.8075414615236,0,1,0.148987296004731,0.258624462128544,"PF3D7_0103000","PKNH_0210600"
"PBANKA_0211700",0.048700825696441,0.766478758119388,-0.123855210984303,0.120820456589712,0.0176753155357817,0.611018075838164,0.148789097202837,1.32012461956767e-17,0.258208273499207,1.19777616369687e-12,-0.218578588729558,3.90575453260407e-21,-0.130680922487451,0.0517445400032492,-0.0656753083041655,1.00161625152942e-07,-0.000552756326627303,4.95344294461862e-05,0.36068386708166,0.00194642273403205,-1.55228128587652,0.8075414615236,0.453467768231372,0.607630064273872,-0.374990418411388,0.0534894059276688,"PF3D7_0727600","PKNH_0212200"
"PBANKA_0212300",-0.250366378058627,0.0740052439063328,-0.0134622319574867,0.901200221251766,0.768614175472009,3.99500715511623e-79,-0.574554109396438,1.31788256900133e-99,0.0924089973140055,0.0166818148073618,-0.145013256517081,1.77498406230544e-33,0.00324188876926218,0.0723226399845835,8.0812838635826e-05,0.993808741511364,0.14654747783192,2.03631243382661e-05,-0.0481107191197474,0.0686456818399247,0.925329930022317,0.8075414615236,0.0584038791006886,0.695841495008618,-0.129928466980772,0.594799891200214,"PF3D7_0728200","PKNH_0212800"
"PBANKA_0212700",-0.0136915673713449,0.699985116635514,0.0253769150570496,0.358085450837875,0.723037043569544,1.6236599677203e-80,-0.500173861538606,4.13200752663606e-162,-0.0889184531833101,7.40656108128052e-14,0.036954530453357,5.00306486808775e-05,-0.103033670974449,8.40963896787926e-09,0.00461314240969663,0.0453392965796338,0.157784371542992,4.02507244292151e-15,-0.145879286226833,3.70422913457535e-06,0.284513087651586,0.8075414615236,0.675592749604559,0.607630064273872,-0.0284215916720098,0.737740429543604,"PF3D7_0728600","PKNH_0213200"
"PBANKA_0212900",-0.0191836548164033,0.024774962617765,0.0188231163839006,0.654427652343095,0.197083484476293,3.08469673503939e-33,-0.225587025968426,3.16392786303098e-56,-0.0148387491856642,0.398738725895126,0.00220287609750382,0.649596872719471,0.323532210723468,5.34040497563616e-13,0.0565544862746919,0.494310400357919,-0.86737997052864,5.79457585641192e-11,0.0364909372089672,0.0356853306574006,0.196396010208457,0.97571157466155,0.351663607513404,0.607630064273872,-0.058048625069893,0.727231501346531,"PF3D7_0728800","PKNH_0213400"
"PBANKA_0213100",-0.00020132038861504,0.686091154607598,0.266864784827243,3.44241299979479e-07,-0.493160826091207,4.81841987609454e-42,0.00161379122864273,0.644058912186438,0.0686034513635185,2.81826763202831e-25,-0.0417913242938527,3.93606705555749e-42,0.00389528750550999,0.0871002039916425,0.021799586588646,9.07977023598899e-18,-0.0140021296739578,1.89186889954884e-05,0.000547536170292147,0.504553451446627,0.000332665919133989,1,-0.000545066737837764,0.934899826095213,-0.00275440851000891,0.924991497577349,"PF3D7_0729000","PKNH_0213600"
"PBANKA_0213700",0.00167543690160597,0.931645650967532,0.0822511552266942,0.14540369848701,0.984708757508068,3.44970100901342e-100,-0.806398426693806,2.53993605583713e-184,-0.0656847307685427,1.59982315175183e-09,-0.0020029562504811,0.273856267244384,0.0199557363722701,0.000202926112989729,-0.105940797586124,5.72778142063957e-15,0.0292492910609256,0.00109194298013343,-0.0306740710782781,0.010297659832721,-0.000931284516087758,0.8075414615236,-0.000784498367261791,0.607630064273872,-0.034391013359686,0.558223580264375,"PF3D7_0729600.1","PKNH_0214500"
"PBANKA_0214700",0.730878304905474,7.59447694403194e-06,-0.100489797754398,0.674129142612016,-0.441028071925311,3.38556312253332e-62,0.00582576371561741,1.236954325075e-07,-0.000787207308235466,0.893612519830553,0.000606470401008356,0.436920152521802,0.159254172237633,7.71141562684876e-22,-0.0485575398656726,0.00023937975225389,-0.0573316541160973,6.93907114064202e-06,-0.00142166407495336,0.59801761235469,0.0237067279493784,0.878583089742695,0.0124149564892928,0.607630064273872,0.118722098039357,0.558223580264375,NA,NA
"PBANKA_0215800",-0.0042730144751439,0.622766927635518,0.016403345750631,0.35105564017505,0.505514199099158,1.2501090542053e-66,-0.410051116009088,2.5771598628649e-91,-0.117763018761796,4.01212637706627e-19,0.00216621117471793,0.334248314412926,0.0794038386460351,6.82657868498548e-12,-0.0633971670523053,1.64418706245275e-16,0.00177796196329168,0.0915601166712121,0.0491037383797299,3.76935582975975e-14,-0.112597712504452,0.8075414615236,-0.12975578380771,0.607630064273872,-0.0311398548492249,0.163155295743303,NA,NA
"PBANKA_0216000",-0.00977079108480917,0.689905825238803,-0.00487542504825073,0.903279482553823,0.174594431356077,2.14700713148194e-23,0.383999739024185,1.08551401050242e-78,0.0879902798573886,0.0366614402955088,-0.359942884922361,1.6195283469849e-44,0.279340973562766,0.000179188845830683,-0.113380017431459,3.55499019718029e-09,0.00448381691948973,0.193504949876436,0.00155913222831277,0.0633850872466006,-0.0191280879220283,0.8075414615236,6.71914726110151e-05,1,0.119106822960082,0.611705324196488,NA,NA
"PBANKA_0300600",0.028106008449871,0.387084935944947,-0.0101519586663279,0.622540043256847,-0.291567863754793,4.15890783908105e-07,-0.00299417062558604,0.149038375047409,0,1,0,1,0,1,0.00136811481850568,7.3129284275272e-07,-0.000624256358026927,0.0595391111693231,0.000218228380652536,0.3107732498771,0,1,0,1,-0.0110589927757346,0.722940264677312,NA,NA
